ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
318744	50	W	3	67		R7.5	13.134	38.564145	-121.340221	.368	HV	1	SB Bradshaw Rd.	TA-125			
318753	65	S	3	61		R4.958	64.665	38.770648	-121.250062		FF	2	65SB->80WB				
318754	65	S	3	61		R4.948	64.655	38.770539	-121.249913		FF	1	65SB->80EB				
318755	80	E	3	61	62938	R4.175	105.675	38.76994	-121.248481		FF	2	80EB->65NB				
318756	80	W	3	61	62938	R4.253	105.753	38.770778	-121.24748		FF	1	80WB->65NB				
318764	80	E	3	61	62938	3.356	104.856	38.761843	-121.258997	1.065	ML	5	Roseville Pkwy				
318772	80	W	3	61	62938	3.356	104.856	38.761929	-121.259248	.351	HV	1	Roseville Pkwy				
318773	80	W	3	61	62938	3.356	104.856	38.761929	-121.259248	.351	ML	5	Roseville Pkwy				
318775	80	E	3	61	62938	3.356	104.856	38.761843	-121.258997	2.593	HV	1	Roseville Pkwy				
318787	80	W	3	61	62938	3.62	105.12	38.765063	-121.256559	2.632	HV	1	Taylor Rd				
318788	80	W	3	61	62938	3.62	105.12	38.765063	-121.256559	.972	ML	4	Taylor Rd				
318789	80	W	3	61	62938	3.6	105.1	38.764876	-121.256839		OR	1	Taylor Rd				
318790	80	E	3	61	62938	3.561	105.061	38.764343	-121.257053		FR	1	Taylor Rd				
318800	80	E	3	61	62938	2.974	104.474	38.756912	-121.262242	.316	HV	1	Atlantic St				
318801	80	E	3	61	62938	2.974	104.474	38.756912	-121.262242	.316	ML	4	Atlantic St				
318802	80	E	3	61	62938	2.973	104.473	38.756899	-121.26225		OR	1	Atlantic St				
318803	80	E	3	61	62938	2.924	104.424	38.756263	-121.26266		FR	1	Atlantic St				
318815	80	W	3	61	62938	2.917	104.417	38.75624	-121.262902	.411	HV	1	Atlantic St				
318816	80	W	3	61	62938	2.917	104.417	38.75624	-121.262902	.411	ML	4	Atlantic St				
318817	80	W	3	61	62938	2.89	104.39	38.75589	-121.263127		OR	1	Atlantic St				
318818	80	W	3	61	62938	2.911	104.411	38.756162	-121.262951		FR	1	Eureka Rd				
318819	80	W	3	61	62938	2.991	104.491	38.757203	-121.262298		FR	1	Atlantic St				
318832	80	E	3	61	62938	3.17	104.67	38.759443	-121.260582	.191	HV	1	Eureka Rd				
318844	80	E	3	61	62938	3.17	104.67	38.759443	-121.260582	.191	ML	4	Eureka Rd				
318845	80	E	3	61	62938	3.171	104.671	38.759456	-121.260574		OR	3	Eureka Rd				
318851	99	S	3	67	64000	23.194	297.639	38.542164	-121.47393		FR	1	WB 12th Ave	TA-23			
318858	99	S	3	67	64000	23.185	297.63	38.542034	-121.473929	.41	HV	1	12th Ave				
318859	99	S	3	67	64000	23.185	297.63	38.542034	-121.473929	.41	ML	4	12th Ave				
318861	50	E	3	67		R11.788	17.422	38.600283	-121.277138	.735	HV	1	E of Zinfandel Dr.	R180			
318863	50	W	3	67		R11.788	17.422	38.600323	-121.277375	.748	HV	1	E. of Zinfandel Dr.	R179			
318869	50	W	3	67		R10.17	15.804	38.584416	-121.298381	.7	HV	1	White Rock Rd.	R175			
318872	50	E	3	67		R10.17	15.804	38.58427	-121.29827	.63	HV	1	White Rock Rd.	R176			
318876	50	W	3	67		R8.27	13.904	38.570067	-121.328183	.445	HV	1	E. of Bradshaw	R169			
318879	50	E	3	67		R8.27	13.904	38.569846	-121.328043	.418	HV	1	E. of Bradshaw	R170			
318882	50	E	3	67		R7.064	12.698	38.561957	-121.347672	.704	HV	1	Mayhew Rd.	R168			
318884	50	W	3	67		R7.064	12.698	38.562181	-121.347761	2.718	HV	1	Mayhew Rd.	R167			
318888	50	E	3	67		R6.262	11.896	38.560406	-121.362358	.647	HV	1	W. of Mayhew	R166			
318890	50	E	3	67		R5.77	11.404	38.55945	-121.371371	2.746	HV	1	Manlove POC	R164			
318894	50	W	3	67		R8.69	14.324	38.573059	-121.321422	.575	HV	1	Routier Rd.	R171			
318896	50	E	3	67		R8.69	14.324	38.572887	-121.321301	.598	HV	1	Routier Rd.	R172			
318900	50	E	3	67		R7.854	13.488	38.566642	-121.334583	.3	HV	1	NB Bradshaw Rd				
318907	50	E	3	67		R9.465	15.099	38.578113	-121.308579	.45	HV	1	SB Mather Field Rd	R174			
318908	50	E	3	67		R9.479	15.113	38.578229	-121.308368		OR	2	SB Mather Field Rd	R174			
318909	50	E	3	67		R9.366	15	38.577384	-121.31016		FR	2	SB Mather Field Rd	R174			
318926	80	E	3	61	62938	1.279	102.779	38.735774	-121.278088	.592	HV	1	Darling Way				
318927	80	E	3	61	62938	1.279	102.779	38.735774	-121.278088	.592	ML	3	Darling Way				
318933	80	W	3	61	62938	1.283	102.783	38.735947	-121.27826	.592	HV	1	Darling Way				
318934	80	W	3	61	62938	1.283	102.783	38.735947	-121.27826	.592	ML	3	Darling Way				
318941	80	E	3	61	62938	2.538	104.038	38.751276	-121.265928	.428	HV	1	Lead Hills Dr.				
318942	80	E	3	61	62938	2.538	104.038	38.751276	-121.265928	.428	ML	4	Lead Hills Dr.				
318949	80	W	3	61	62938	2.533	104.033	38.751285	-121.266154	.44	HV	1	Lead Hills Dr.				
318950	80	W	3	61	62938	2.533	104.033	38.751285	-121.266154	.44	ML	4	Lead Hills Dr.				
318960	50	W	3	67		R9.421	15.055	38.577941	-121.309423	.405	HV	1	SB Mather Field Rd				
318961	50	W	3	67		R9.421	15.055	38.577941	-121.309423	.405	ML	5	SB Mather Field Rd				
318962	50	W	3	67		R9.421	15.055	38.577941	-121.309423		OR	1	SB Mather Field Rd				
318972	50	E	3	67		R9.59	15.224	38.579164	-121.306707	.352	HV	1	NB Mather Field Rd				
318973	50	E	3	67		R9.59	15.224	38.579164	-121.306707	.352	ML	4	NB Mather Field Rd				
318974	50	E	3	67		R9.59	15.224	38.579164	-121.306707		OR	2	NB Mather Field Rd				
318985	50	E	3	67		R10.85	16.484	38.590266	-121.288385	.398	HV	1	SB Zinfandel Dr.				
318987	50	E	3	67		R10.85	16.484	38.590266	-121.288385		OR	2	SB Zinfandel Dr.				
318993	50	E	3	67		R10.85	16.484	38.590266	-121.288385		FF	4	Off Zinfandel Dr				
319000	50	E	3	67		16.084	21.754	38.633436	-121.21189		FR	1	Aerojet Dr				
319004	50	W	3	67		R9.5	15.134	38.578546	-121.308187	.374	HV	1	NB Mather Field Rd	TA-131			
319015	50	E	3	67		R10.966	16.6	38.591295	-121.286687	.469	HV	1	NB Zinfandel Dr				
319016	50	E	3	67		R10.966	16.6	38.591295	-121.286687	.469	ML	5	NB Zinfandel Dr				
319017	50	E	3	67		R10.966	16.6	38.591295	-121.286687		OR	2	NB Zinfandel Dr				
319019	50	W	3	67		12.46	18.13	38.608894	-121.271067	.874	HV	1	NB Sunrise Blvd.	TA-227			
319028	51	S	3	67	64000	7.569	7.551	38.635616	-121.388435		FR	2	Auburn Blvd	TA-51			
319032	65	N	3	61		15.456	76.13	38.908396	-121.311195	3.488	ML	2	Auburn Ravine				
319036	65	S	3	61		15.456	76.13	38.908395	-121.311194	3.508	ML	2	Auburn Ravine				
319043	50	E	3	67		12.405	18.075	38.608289	-121.271824		FF	3	Off to NB Sunrise				
319046	50	E	3	67		12.406	18.076	38.608297	-121.271808		FF	2	Off to SB Sunrise				
319067	99	S	3	67	64000	17.652	292.097	38.474223	-121.42292		FR	1	Off EB Mack Rd				
319068	99	S	3	67	64000	17.556	292.001	38.473164	-121.421773		OR	1	Bruceville Rd				
319074	99	S	3	67	64000	17.556	292.001	38.473164	-121.421773	.322	HV	1	Bruceville Rd				
319075	99	S	3	67	64000	17.556	292.001	38.473164	-121.421773	.322	ML	3	Bruceville Rd				
319081	50	W	3	67		R10.9	16.534	38.590875	-121.287757	.415	HV	1	SB Zinfandel	TA-135			
319091	99	N	3	67	28112	.934	275.404	38.256265	-121.294649	.51	ML	2	A St				
319092	99	N	3	67	28112	.934	275.404	38.256265	-121.294649		OR	3	A St				
319093	99	S	3	67	28112	1.056	275.501	38.257754	-121.295874		FR	1	A St				
319100	99	S	3	67	28112	.705	275.15	38.253209	-121.292972	.51	ML	2	C St				
319101	99	S	3	67	28112	.705	275.15	38.253209	-121.292972		OR	1	C St				
319102	99	N	3	67	28112	.647	275.117	38.25256	-121.292304		FR	1	C St				
319110	65	N	3	61		M8.18	67.887	38.797096	-121.298162	.5	ML	2	Blue Oaks Blvd				
319111	65	N	3	61		M8.18	67.887	38.797096	-121.298162		OR	1	Blue Oaks Blvd				
319112	65	N	3	61		M8.18	67.887	38.797096	-121.298162		FR	1	Blue Oaks Blvd				
319119	65	S	3	61		M8.42	68.127	38.800336	-121.299847	.18	ML	2	WB Blue Oaks Blvd				
319120	65	S	3	61		M8.42	68.127	38.800336	-121.299847		OR	1	WB Blue Oaks Blvd				
319129	65	S	3	61		M8.14	67.847	38.796519	-121.298082	.459	ML	2	EB Blue Oaks Blvd				
319130	65	S	3	61		M8.14	67.847	38.796519	-121.298082		OR	2	EB Blue Oaks Blvd				
319132	65	S	3	61		M8.42	68.127	38.800336	-121.299847		FR	1	WB Blue Oaks Blvd				
319142	80	W	3	67		M.372	84.277	38.603117	-121.544779	.928	ML	3	Bryte Bend Bridge				
319147	80	E	3	67		M1.675	85.58	38.617763	-121.530528	1.199	ML	3	W El Camino Ave				
319153	80	W	3	67		M1.675	85.58	38.61802	-121.530776	1.213	ML	3	W El Camino Ave				
319161	50	E	3	17		6	34.798	38.658747	-120.980372	3.498	HV	1	W. of Cameron Park				
319163	50	W	3	17		6	34.802	38.659002	-120.980391	3.498	HV	1	W.  of Cameron Park				
319165	50	E	3	17		4	32.802	38.655051	-121.016433	1.896	HV	1	E. of Bass Lake Rd.				
319167	50	W	3	17		4	32.806	38.655263	-121.016457	1.898	HV	1	E. of Bass Lake Rd.				
319171	65	N	3	61		M8.42	68.127	38.800362	-121.299596		FF	2	Blue Oaks NB Off				
319181	51	N	3	67	64000	3.434	3.434	38.597926	-121.442772		FF	1	NB Off to Arden	TA-37			
319189	50	E	3	67		R7.67	13.304	38.565229	-121.337466	.395	HV	1	SB Bradshaw Rd.				
319193	50	W	3	67		R11	16.634	38.591754	-121.286292	.444	HV	1	NB Zinfandel Dr.	TA-136			
319201	50	E	3	67	64000	R2.573	8.207	38.550743	-121.429043		OR	2	SB 65th St.	R154			
319202	50	E	3	67	64000	R2.559	8.193	38.550791	-121.429294		FR	2	SB 65th St.	R154			
319212	50	E	3	67	64000	R2.757	8.391	38.550453	-121.425675	.443	ML	4	NB 65th St				
319213	50	E	3	67	64000	R2.757	8.391	38.550453	-121.425675		OR	2	NB 65th St				
319218	50	E	3	67	64000	R.657	6.291	38.560834	-121.461786		OR	2	Stockton Blvd.	R190			
319226	5	S	3	67		1.908	497.201	38.281138	-121.457457	1.149	ML	2	Twin Cities Rd				
319227	5	N	3	67		1.908	497.201	38.281219	-121.457043	1.15	ML	2	Twin Cities Rd				
319228	5	S	3	67		1.908	497.201	38.281138	-121.457457		OR	1	Twin Cities Rd				
319229	5	S	3	67		1.908	497.201	38.281138	-121.457457		FR	1	Twin Cities Rd				
319239	65	S	3	61		R13.44	74.114	38.886223	-121.292854	2.226	ML	2	WB Ferrari Ranch				
319240	65	S	3	61		R13.441	74.115	38.886236	-121.292853		OR	2	WB Ferrari Ranch				
319241	65	S	3	61		R13.44	74.114	38.886223	-121.292854		FR	1	WB Ferrari Ranch				
319250	65	N	3	61		R13.48	74.154	38.886747	-121.292833		FR	1	WB Ferrari Ranch				
319251	65	N	3	61		R13.481	74.155	38.88676	-121.292833		OR	2	WB Ferrari Ranch				
319252	65	N	3	61		R13.48	74.154	38.886747	-121.292833	2.198	ML	2	WB Ferrari Ranch				
319256	5	N	3	67		11.09	506.383	38.412564	-121.484319		FR	1	WB Elk Grove Blvd	TA-72			
319261	5	S	3	67		12.181	507.474	38.428184	-121.48796		FF	1	Laguna Blvd				
319262	5	S	3	67		12.235	507.528	38.428957	-121.488122		FF	2	Laguna Off-ramp				
319268	51	S	3	67	64000	6.87	6.852	38.631278	-121.399991	.435	ML	3	NB Fulton Ave.	TA-50			
319270	50	W	3	67		R11	16.634	38.591754	-121.286292		FR	1	NB Zinfandel Dr.	TA-136			
